	extraversion_mean	neuroticism_mean	agreeableness_mean	conscientiousness_mean	openness_mean	extraversion_mean_rank	neuroticism_mean_rank	agreeableness_mean_rank	conscientiousness_mean_rank	openness_mean_rank	extraversion_mean_perc	neuroticism_mean_perc	agreeableness_mean_perc	conscientiousness_mean_perc	openness_mean_perc
2820	3.0	3.9	3.3	3.1	4.1	9515	1498	702	3610	9801	95.14951495149515	14.97149714971497	7.01070107010701	36.09360936093609	98.009800980098
2821	2.2	3.1	2.5	2.2	4.6	4921	5722	7887	2147	974	49.204920492049204	57.21572157215722	78.86788678867886	21.462146214621463	9.73097309730973
2822	4.2	4.4	4.9	4.4	4.5	7197	5723	1178	8869	7327	71.96719671967196	57.22572257225722	11.77117711771177	88.6888688868887	73.26732673267327
2823	2.6	2.2	4.6	3.1	3.5	4648	5733	9907	2116	1119	46.474647464746475	57.325732573257326	99.06990699069908	21.152115211521153	11.18111811181118
2824	3.2	4.3	3.5	1.6	4.5	160	1727	1177	4247	4928	1.5901590159015901	17.261726172617262	11.761176117611761	42.46424642464247	49.27492749274928
2825	1.8	2.3	4.9	4.1	4.1	999	5751	2633	9869	1125	9.98099809980998	57.505750575057505	26.32263226322632	98.68986898689869	11.24112411241124
2826	2.8	4.0	3.3	2.3	4.0	7179	1475	1175	9091	6838	71.7871787178718	14.74147414741474	11.741174117411742	90.9090909090909	68.37683768376837
2827	2.3	2.6	4.1	2.7	3.7	4943	5100	9370	8318	4621	49.42494249424942	50.99509950995099	93.6993699369937	83.17831783178318	46.2046204620462
2828	2.0	2.7	1.6	3.9	3.5	1797	5090	729	9883	2214	17.961796179617963	50.895089508950896	7.280728072807281	98.82988298829883	22.132213221322132
2829	1.9	3.6	3.5	2.2	4.1	8933	5807	1163	3596	6831	89.32893289328932	58.06580658065806	11.621162116211622	35.95359535953595	68.30683068306831
2830	2.4	4.2	4.4	1.9	3.7	942	5809	5406	9888	2363	9.410941094109411	58.08580858085809	54.055405540554055	98.87988798879887	23.622362236223623
2831	2.5	3.5	3.7	2.2	3.9	4965	5693	6612	5108	4601	49.644964496449646	56.925692569256924	66.11661166116612	51.075107510751074	46.004600460046
2832	1.7	1.8	4.6	4.1	3.2	8929	5822	2624	9890	4953	89.28892889288929	58.21582158215821	26.232623262326232	98.89988998899891	49.52495249524952
2833	2.4	4.4	3.8	2.4	2.4	3172	5049	3868	4483	9038	31.71317131713171	50.48504850485048	38.67386738673868	44.82448244824482	90.37903790379038
2834	3.1	2.2	3.3	3.6	3.8	7594	3266	8094	1814	6814	75.93759375937594	32.653265326532654	80.93809380938094	18.131813181318133	68.13681368136814
2835	2.8	3.6	3.8	3.3	3.6	1808	1445	7687	4261	2563	18.07180718071807	14.441444144414442	76.86768676867686	42.60426042604261	25.622562256225624
2836	2.8	2.4	4.3	3.1	4.6	776	5880	736	2130	401	7.75077507750775	58.7958795879588	7.35073507350735	21.292129212921292	4.000400040004001
2837	2.9	3.2	3.4	2.4	3.2	773	3162	8087	8874	7858	7.72077207720772	31.61316131613161	80.86808680868087	88.73887388738873	78.57785778577858
2838	2.8	5.0	2.9	2.7	4.8	7567	1436	1153	7261	4143	75.66756675667567	14.351435143514351	11.521152115211521	72.60726072607261	41.42414241424142
2839	1.9	1.5	4.8	3.2	3.8	9238	5036	2226	8323	9757	92.37923792379237	50.35503550355036	22.252225222522252	83.22832283228323	97.56975697569757
2840	4.5	2.4	4.6	3.3	4.9	3262	1433	6604	8349	154	32.613261326132616	14.321432143214322	66.03660366036604	83.48834883488348	1.5301530153015301
2841	2.1	4.8	4.2	3.0	4.2	2346	4996	5397	9895	4164	23.452345234523452	49.95499549954995	53.965396539653966	98.94989498949896	41.634163416341636
2842	2.8	2.8	3.4	3.2	4.1	7997	5926	3968	755	4268	79.96799679967997	59.25592559255926	39.67396739673967	7.540754075407541	42.674267426742674
2843	2.9	2.4	4.3	3.7	4.8	5849	5936	9933	6696	7860	58.48584858485849	59.35593559355936	99.32993299329934	66.95669566956695	78.5978597859786
2844	1.0	3.1	1.1	1.3	4.4	6338	5939	9278	8332	7514	63.37633763376338	59.385938593859386	92.77927792779278	83.31833183318332	75.13751375137514
2845	3.7	2.7	3.9	3.4	3.8	2624	5835	2339	717	5271	26.232623262326232	58.34583458345834	23.382338233823383	7.160716071607161	52.705270527052704
2846	3.7	2.2	4.6	2.3	3.2	3336	1505	4211	6695	4123	33.35333533353335	15.041504150415042	42.104210421042104	66.94669466946695	41.22412241224123
2847	2.0	3.0	4.0	3.7	3.2	8758	5669	7831	3761	1381	87.57875787578759	56.685668566856684	78.3078307830783	37.603760376037606	13.801380138013803
2848	3.0	2.4	2.8	2.8	2.6	3708	5665	4060	5341	6620	37.073707370737075	56.645664566456645	40.5940594059406	53.4053405340534	66.1966196619662
2849	2.4	1.9	3.9	2.9	4.4	1468	5295	7832	7247	9760	14.67146714671467	52.945294529452944	78.31783178317832	72.46724672467246	97.5997599759976
2850	2.0	4.6	2.3	2.5	4.2	571	5323	7942	5851	6565	5.7005700570057005	53.22532253225323	79.41794179417941	58.505850585058504	65.64656465646564
2851	4.1	3.4	4.4	3.5	4.2	5652	1647	971	6687	797	56.51565156515651	16.46164616461646	9.700970097009701	66.86668666866686	7.960796079607961
2852	4.0	3.0	4.8	3.9	3.4	2628	1645	9978	9891	7854	26.27262726272627	16.44164416441644	99.77997799779979	98.90989098909891	78.53785378537854
2853	3.1	3.5	4.6	2.8	3.3	1305	5335	7938	3760	5349	13.041304130413042	53.34533453345335	79.37793779377938	37.593759375937594	53.485348534853486
2854	3.2	3.8	4.9	2.2	4.0	3706	5388	17	3635	9193	37.05370537053705	53.87538753875387	0.16001600160016002	36.343634363436344	91.92919291929192
2855	1.6	3.4	3.0	3.6	3.8	9842	5430	7843	7124	830	98.41984198419841	54.295429542954295	78.42784278427843	71.23712371237124	8.29082908290829
2856	2.5	2.2	4.3	2.8	4.5	8743	5444	16	4426	4124	87.42874287428742	54.435443544354435	0.15001500150015	44.25442544254425	41.23412341234123
2857	4.2	4.4	3.5	3.0	4.4	24	1583	6411	840	2669	0.23002300230023	15.821582158215822	64.1064106410641	8.390839083908391	26.68266826682668
2858	3.9	3.6	4.8	3.5	4.1	5661	3217	2370	496	8250	56.605660566056606	32.16321632163216	23.692369236923692	4.9504950495049505	82.4982498249825
2859	2.7	2.2	3.7	3.0	4.3	2621	5248	7919	5818	9521	26.202620262026205	52.475247524752476	79.18791879187918	58.175817581758174	95.2095209520952
2860	1.2	3.9	2.2	3.4	3.2	4254	5222	4182	39	6630	42.534253425342534	52.21522152215221	41.814181418141814	0.38003800380038005	66.2966296629663
2861	3.9	2.8	3.1	2.1	4.8	5632	5472	6322	4312	8956	56.31563156315632	54.71547154715471	63.21632163216322	43.114311431143115	89.55895589558955
2862	2.7	2.2	4.1	3.6	4.3	5850	5488	9216	5247	8968	58.49584958495849	54.875487548754876	92.15921592159216	52.465246524652464	89.67896789678967
2863	2.2	4.3	3.6	2.9	4.3	5594	5502	946	9955	4130	55.93559355935594	55.01550155015501	9.450945094509452	99.54995499549955	41.294129412941295
2864	2.6	2.8	4.5	3.6	4.2	5595	3207	2428	8969	4273	55.94559455945595	32.06320632063206	24.272427242724273	89.68896889688969	42.724272427242724
2865	2.3	2.3	3.2	3.7	2.0	6382	5210	7913	3735	9766	63.81638163816382	52.09520952095209	79.12791279127913	37.34373437343734	97.65976597659765
2866	3.0	3.5	3.4	2.2	3.9	9163	5197	4109	7024	4227	91.62916291629163	51.96519651965197	41.08410841084108	70.23702370237024	42.26422642264227
2867	4.0	2.8	3.4	2.2	4.0	2001	1694	6383	1290	2651	20.00200020002	16.93169316931693	63.82638263826382	12.891289128912891	26.5026502650265
2868	1.9	2.4	3.2	2.7	3.1	1483	1538	6372	22	6580	14.821482148214821	15.371537153715373	63.71637163716372	0.21002100210021002	65.7965796579658
2869	4.6	1.5	3.8	3.3	4.5	6380	5562	5304	4320	6602	63.796379637963796	55.61556155615561	53.03530353035304	43.19431943194319	66.01660166016602
2870	4.9	2.8	4.3	3.9	4.3	2751	5580	2416	2412	5281	27.502750275027505	55.7955795579558	24.152415241524153	24.112411241124114	52.8052805280528
2871	4.1	3.3	4.0	3.5	3.2	9161	1702	933	4371	5261	91.60916091609161	17.01170117011701	9.32093209320932	43.70437043704371	52.60526052605261
2872	1.8	4.1	4.3	2.9	4.5	6058	5177	9171	5241	2116	60.57605760576058	51.76517651765177	91.70917091709171	52.40524052405241	21.152115211521153
2873	1.5	3.3	3.2	3.5	4.1	4300	5630	9178	7012	1347	42.994299429943	56.29562956295629	91.77917791779177	70.11701170117011	13.46134613461346
2874	3.8	2.8	4.2	3.4	4.3	2745	5158	2471	5227	6549	27.442744274427444	51.57515751575158	24.702470247024703	52.26522652265226	65.48654865486549
2875	1.9	2.8	4.9	4.0	3.0	9154	1719	1011	6976	1327	91.53915391539154	17.18171817181718	10.1010101010101	69.75697569756976	13.26132613261326
2876	4.1	2.9	4.0	2.0	4.4	3390	3153	6460	2393	7981	33.89338933893389	31.523152315231524	64.5964596459646	23.92239223922392	79.8079807980798
2877	1.8	1.1	2.4	2.1	4.0	5622	5946	7957	3685	5297	56.215621562156215	59.45594559455946	79.56795679567958	36.84368436843684	52.96529652965296
2878	2.0	4.6	1.0	4.1	5.0	8669	4985	6241	9001	7508	86.68866886688669	49.84498449844985	62.406240624062406	90.00900090009	75.07750775077507
2879	2.5	3.7	3.0	2.2	3.2	1926	4980	6252	6977	6551	19.251925192519252	49.79497949794979	62.51625162516251	69.76697669766978	65.50655065506551
2880	2.4	2.2	4.4	4.5	3.7	4002	4847	3983	4308	5228	40.01400140014002	48.46484648464847	39.82398239823983	43.074307430743076	52.275227522752274
2881	1.0	4.2	2.5	1.7	3.6	2508	1247	1064	9970	1379	25.072507250725074	12.461246124612462	10.63106310631063	99.6999699969997	13.781378137813782
2882	4.4	2.4	4.0	3.2	4.6	9944	6487	9937	6855	804	99.43994399439944	64.86648664866486	99.36993699369937	68.54685468546855	8.030803080308031
2883	2.2	3.8	3.5	3.4	3.6	1300	3292	2536	5156	5220	12.991299129912992	32.91329132913292	25.352535253525353	51.555155515551554	52.1952195219522
2884	1.2	4.7	3.4	2.2	4.3	3356	1238	5225	4324	9174	33.55335533553355	12.37123712371237	52.24522452245225	43.23432343234324	91.73917391739174
2885	2.0	3.8	2.9	2.9	3.7	576	2485	6504	18	9199	5.75057505750575	24.842484248424842	65.03650365036503	0.17001700170017	91.98919891989199
2886	4.7	2.3	3.2	4.7	5.0	6250	6517	6257	8993	8950	62.496249624962495	65.16651665166516	62.56625662566256	89.92899289928992	89.4989498949895
2887	1.9	3.6	3.7	3.6	3.4	5711	1229	7779	6847	6553	57.10571057105711	12.28122812281228	77.78777877787779	68.46684668466847	65.52655265526552
2888	3.7	2.7	3.8	3.2	3.5	6147	2488	5357	746	4224	61.46614661466147	24.872487248724873	53.565356535653564	7.45074507450745	42.23422342234223
2889	3.8	2.6	4.1	3.8	4.3	8154	6560	9067	6966	2626	81.53815381538155	65.59655965596559	90.66906690669066	69.65696569656966	26.25262526252625
2890	3.3	2.7	4.0	2.2	4.2	2555	1223	2518	6816	4941	25.542554255425543	12.22122212221222	25.172517251725175	68.15681568156816	49.404940494049406
2891	3.2	3.5	3.8	3.0	2.6	5783	2413	9078	4381	473	57.82578257825782	24.122412241224122	90.77907790779078	43.80438043804381	4.72047204720472
2892	2.7	4.2	2.0	4.0	5.0	6161	6601	5436	4422	9100	61.606160616061615	66.006600660066	54.35543554355435	44.214421442144214	90.999099909991
2893	2.7	3.7	4.4	1.4	3.4	8831	1208	7996	5834	9693	88.3088308830883	12.07120712071207	79.95799579957996	58.33583358335833	96.92969296929694
2894	4.1	3.1	3.6	3.7	3.5	3662	6619	5236	8327	7208	36.61366136613661	66.18661866186618	52.35523552355236	83.26832683268327	72.07720772077208
2895	2.6	3.7	3.9	2.9	4.6	4039	4810	7994	4419	1131	40.384038403840385	48.0948094809481	79.93799379937994	44.18441844184419	11.3011301130113
2896	2.3	3.4	3.4	3.4	3.9	6225	4809	2505	5828	4295	62.24622462246224	48.08480848084808	25.04250425042504	58.275827582758275	42.94429442944294
2897	2.4	3.3	4.3	3.2	3.4	6221	6655	5346	5126	5953	62.206220622062204	66.54665466546655	53.45534553455346	51.25512551255126	59.525952595259525
2898	2.3	4.6	3.5	3.5	2.9	4172	4808	6270	3643	8128	41.71417141714171	48.07480748074808	62.696269626962696	36.42364236423642	81.27812781278128
2899	2.6	4.1	3.4	3.3	4.1	8825	3081	4012	5791	7685	88.24882488248825	30.803080308030808	40.11401140114012	57.9057905790579	76.84768476847684
2900	2.1	1.3	3.0	2.6	5.0	41	3300	4017	6770	4135	0.4000400040004	32.993299329932995	40.16401640164016	67.69676967696769	41.344134413441346
2901	1.4	4.5	3.1	2.3	4.2	400	4801	9265	6771	4630	3.9903990399039904	48.004800480048004	92.64926492649265	67.70677067706771	46.2946294629463
2902	2.6	2.3	4.7	3.0	3.4	8306	6674	5247	720	466	83.05830583058305	66.73667366736674	52.465246524652464	7.190719071907191	4.65046504650465
2903	2.6	2.4	3.4	2.9	3.5	5818	6723	6470	3646	1444	58.175817581758174	67.22672267226723	64.69646964696469	36.45364536453645	14.431443144314432
2904	2.2	1.8	3.6	3.6	4.0	8270	6729	7815	2464	5427	82.6982698269827	67.2867286728673	78.14781478147815	24.632463246324633	54.26542654265426
2905	2.3	2.6	3.3	3.0	3.3	1466	6733	6288	7088	5426	14.651465146514653	67.32673267326733	62.876287628762874	70.87708770877089	54.255425542554256
2906	2.8	2.6	3.8	4.6	3.5	2560	6736	9103	46	9366	25.59255925592559	67.35673567356736	91.02910291029103	0.45004500450045004	93.65936593659366
2907	4.7	4.3	4.6	2.3	4.7	2708	1259	7958	5276	5354	27.07270727072707	12.58125812581258	79.57795779577957	52.75527552755276	53.535353535353536
2908	3.5	3.0	3.8	4.4	4.8	2638	6761	2514	5275	5422	26.37263726372637	67.60676067606761	25.132513251325133	52.74527452745274	54.21542154215422
2909	3.7	2.1	3.9	3.4	4.3	9076	4855	8124	4383	5421	90.75907590759076	48.544854485448546	81.23812381238123	43.82438243824382	54.205420542054206
2910	2.2	3.3	2.8	4.1	4.4	6285	6374	3904	5259	3381	62.84628462846285	63.73637363736374	39.033903390339034	52.58525852585259	33.803380338033804
2911	2.2	2.7	4.1	3.9	4.2	5680	5954	5744	7049	8182	56.79567956795679	59.53595359535954	57.43574357435743	70.48704870487049	81.81818181818183
2912	3.8	3.2	4.5	3.6	4.6	9123	5957	5115	9952	4598	91.22912291229123	59.565956595659564	51.14511451145114	99.51995199519952	45.97459745974597
2913	3.2	2.2	4.6	3.3	3.2	413	5977	9426	6885	4605	4.12041204120412	59.765976597659765	94.25942594259425	68.84688468846885	46.044604460446045
2914	4.2	2.7	4.9	3.4	4.3	541	4974	7618	5268	729	5.4005400540054005	49.734973497349735	76.17761776177618	52.67526752675268	7.280728072807281
2915	2.8	3.4	4.7	3.1	4.6	2697	6023	3772	2327	9735	26.962696269626964	60.22602260226022	37.71377137713771	23.262326232623263	97.34973497349735
2916	3.8	2.7	3.6	4.2	4.0	4212	1395	2697	7062	7234	42.11421142114211	13.94139413941394	26.962696269626964	70.61706170617062	72.33723372337234
2917	2.7	1.9	4.2	3.5	4.1	9882	2469	9444	2452	4587	98.81988198819882	24.682468246824683	94.43944394439444	24.51245124512451	45.86458645864587
2918	2.3	2.9	4.3	4.2	4.1	2694	1782	6744	9132	517	26.932693269326936	17.811781178117812	67.43674367436743	91.31913191319131	5.1605160516051605
2919	2.7	2.1	3.3	2.9	2.8	3354	4950	5118	5823	5311	33.53335333533353	49.494949494949495	51.175117511751175	58.225822582258225	53.10531053105311
2920	3.6	3.7	3.1	2.9	3.6	403	1384	5453	856	521	4.02040204020402	13.831383138313832	54.525452545254524	8.55085508550855	5.2005200520052
2921	4.3	1.7	3.3	4.8	4.6	3660	6078	8849	7070	7110	36.593659365936595	60.77607760776078	88.4888488848885	70.6970697069707	71.0971097109711
2922	3.3	4.2	4.7	5.0	4.3	264	1375	1237	5274	3473	2.63026302630263	13.741374137413743	12.361236123612361	52.73527352735273	34.723472347234726
2923	2.8	3.0	4.3	4.0	2.8	9007	6104	1295	6794	8110	90.06900690069007	61.03610361036104	12.941294129412942	67.93679367936794	81.0981098109811
2924	2.2	2.2	3.1	3.6	3.8	302	3277	5086	7286	8108	3.0103010301030104	32.76327632763276	50.85508550855086	72.85728572857286	81.07810781078108
2925	2.6	2.9	3.4	3.1	3.9	8654	1344	6764	5100	8600	86.53865386538654	13.431343134313432	67.63676367636764	50.99509950995099	85.998599859986
2926	2.8	3.1	4.6	2.6	4.6	6572	6201	8893	8359	4985	65.71657165716572	62.006200620062	88.92889288928892	83.5883588358836	49.84498449844985
2927	3.4	3.4	4.6	3.4	3.7	6567	6222	3796	7574	1699	65.66656665666567	62.216221622162216	37.95379537953795	75.73757375737574	16.98169816981698
2928	1.4	3.0	3.0	4.4	3.3	5984	6234	6097	6940	4569	59.83598359835983	62.33623362336233	60.966096609660966	69.3969396939694	45.68456845684569
2929	1.4	3.2	3.4	2.9	3.8	1128	4907	6104	4583	5890	11.271127112711271	49.064906490649065	61.03610361036104	45.82458245824583	58.895889588958894
2930	1.9	3.3	2.2	4.2	4.2	7882	4902	1238	8728	474	78.81788178817882	49.014901490149015	12.37123712371237	87.27872787278727	4.730473047304731
2931	2.9	3.4	3.1	3.1	3.4	9216	6314	2161	2345	5441	92.15921592159216	63.13631363136314	21.602160216021602	23.442344234423445	54.40544054405441
2932	3.7	3.2	4.3	3.7	3.2	5459	6318	2102	1921	3445	54.58545854585458	63.176317631763176	21.012101210121013	19.2019201920192	34.44344434443444
2933	2.6	4.3	3.9	3.1	3.1	8220	6320	5454	8737	4604	82.19821982198219	63.19631963196319	54.53545354535454	87.36873687368737	46.034603460346034
2934	2.8	2.6	3.7	3.1	3.4	6547	3286	8853	1924	7396	65.46654665466546	32.853285328532856	88.52885288528853	19.23192319231923	73.95739573957397
2935	3.4	2.9	5.0	3.8	3.8	3978	6347	2108	6944	3408	39.77397739773977	63.46634663466346	21.07210721072107	69.43694369436943	34.07340734073407
2936	1.8	4.8	2.8	3.3	4.6	9989	1286	8171	2369	3412	99.8899889988999	12.85128512851285	81.70817081708171	23.682368236823685	34.11341134113412
2937	1.8	5.0	4.6	3.0	5.0	1140	4876	658	1379	4139	11.391139113911391	48.75487548754875	6.5706570657065715	13.781378137813782	41.384138413841384
2938	3.8	3.2	4.6	4.2	3.6	5472	1281	6728	5053	3416	54.71547154715471	12.8012801280128	67.27672767276728	50.52505250525052	34.153415341534156
2939	2.3	2.9	4.0	3.6	3.2	5473	7654	4449	7538	1724	54.725472547254725	76.53765376537653	44.48444844484448	75.37753775377539	17.23172317231723
2940	1.6	3.1	3.8	4.3	2.3	8636	7639	7590	9089	8863	86.35863586358636	76.38763876387638	75.8975897589759	90.8890889088909	88.62886288628863
2941	3.0	3.5	4.0	2.5	3.5	9043	5288	8844	199	8131	90.42904290429043	52.87528752875288	88.43884388438845	1.9801980198019802	81.3081308130813
2942	3.6	3.3	3.9	3.5	4.4	557	2693	9428	5466	1139	5.56055605560556	26.92269226922692	94.27942794279429	54.65546554655466	11.381138113811382
2943	3.5	2.4	3.6	2.8	3.9	3284	9669	8854	985	7677	32.83328332833283	96.68966896689669	88.53885388538853	9.840984098409841	76.76767676767676
2944	2.9	2.9	2.5	4.0	3.8	3625	8698	8858	1956	7676	36.24362436243624	86.97869786978698	88.57885788578858	19.55195519551955	76.75767576757676
2945	1.9	3.5	2.4	3.2	4.5	5435	2593	2735	8771	1721	54.34543454345434	25.922592259225922	27.342734273427343	87.7087708770877	17.2017201720172
2946	4.3	1.4	4.1	4.4	3.9	5424	9665	1286	7495	8499	54.23542354235423	96.64966496649666	12.85128512851285	74.94749474947496	84.98849884988499
2947	1.8	1.8	4.5	4.0	4.5	5935	8710	1263	7492	9351	59.34593459345935	87.09870987098711	12.62126212621262	74.91749174917491	93.50935093509351
2948	3.3	3.1	3.6	3.7	3.3	9997	2160	3738	2688	4962	99.96999699969997	21.59215921592159	37.37373737373738	26.872687268726875	49.61496149614962
2949	1.9	3.9	4.5	4.4	2.4	702	8724	6710	2687	7084	7.01070107010701	87.23872387238724	67.09670967096709	26.862686268626863	70.83708370837084
2950	3.9	3.7	3.8	2.8	4.3	6635	2597	5110	7490	7330	66.34663466346635	25.962596259625965	51.0951095109511	74.8974897489749	73.2973297329733
2951	3.0	2.7	4.2	3.4	4.2	1885	9659	7604	5461	8856	18.84188418841884	96.58965896589659	76.03760376037604	54.60546054605461	88.55885588558856
2952	3.4	2.7	4.3	4.4	3.0	8617	115	2714	464	3257	86.16861686168616	1.14011401140114	27.13271327132713	4.63046304630463	32.56325632563256
2953	3.8	2.7	4.0	3.1	3.1	3454	828	8132	3792	9070	34.533453345334536	8.270827082708271	81.31813181318131	37.91379137913791	90.6990699069907
2954	2.6	3.0	3.0	2.9	3.9	2834	2795	2112	1972	4107	28.332833283328334	27.94279427942794	21.112111211121114	19.711971197119713	41.06410641064107
2955	4.0	2.5	4.8	4.0	4.6	4095	9635	5134	9038	1414	40.94409440944094	96.34963496349634	51.33513351335134	90.37903790379038	14.13141314131413
2956	3.0	2.5	4.2	3.2	4.4	9231	8761	7559	6504	4753	92.30923092309231	87.60876087608762	75.58755875587558	65.03650365036503	47.524752475247524
2957	1.8	4.3	3.8	2.5	4.3	2831	8768	6045	3515	8042	28.302830283028303	87.67876787678767	60.44604460446045	35.143514351435144	80.41804180418042
2958	3.1	3.3	4.5	4.5	4.0	2475	130	4472	9769	5366	24.74247424742474	1.2901290129012901	44.71447144714472	97.6897689768977	53.65536553655366
2959	3.1	3.8	1.8	2.8	4.0	1996	437	6661	3491	1416	19.95199519951995	4.360436043604361	66.6066606660666	34.903490349034904	14.151415141514152
2960	2.8	2.0	3.9	4.8	4.1	1545	3900	173	5498	755	15.44154415441544	38.993899389938996	1.7201720172017203	54.97549754975497	7.540754075407541
2961	2.8	1.0	2.6	2.8	1.8	7815	3884	4477	5925	1077	78.14781478147815	38.83388338833883	44.76447644764476	59.24592459245924	10.76107610761076
2962	3.1	2.8	4.6	2.9	4.4	6610	426	5136	8680	413	66.0966096609661	4.25042504250425	51.35513551355135	86.79867986798679	4.12041204120412
2963	3.2	2.9	3.3	2.8	3.3	9709	8846	6105	5534	7368	97.08970897089709	88.45884588458846	61.04610461046105	55.33553355335533	73.67736773677368
